"gameId","playId","nflId","nflId_Linebacker","displayName","nflId_Blocker","time","dist","Blocker_x","Blocker_y","Linebacker_x","Linebacker_y","possessionTeam","defensiveTeam","playResult","goodRunDefense","week","homeFinalScore","visitorFinalScore","Frames","Time_Spent_Engaged","Two_Yards_Or_Less","Blocker_Name","Blocker_Position","Blocker_Speed","Blocker_Acceleration","Blocker_Orientation","Blocker_Height","Blocker_Weight","Blocker_BirthDate","Blocker_College","Blocker_Direction","Linebacker_Name","Linebacker_Position","Linebacker_Speed","Linebacker_Acceleration","Linebacker_Orientation","Linebacker_Height","Linebacker_Weight","Linebacker_BirthDate","Linebacker_College","Linebacker_Direction","Average_Direction_Degrees","Acceleration_Difference","Height_Difference","Weight_Difference","Week","Speed_Difference","Squareness","tackle","assist","forcedFumble","pff_missedTackle","is_middle_row","Change_Linebacker_Direction","Change_Linebacker_Speed","Change_Linebacker_Acceleration","Change_Linebacker_Orientation","Change_Blocker_Direction","Change_Blocker_Speed","Change_Blocker_Acceleration","Change_Blocker_Orientation"
2022092511,3257,47797,52435,"Chris Lindstrom",47797,"9/25/2022 6:54:01 PM",0.9617692,66.98,30.37,66.11,29.96,"ATL","SEA",6,0,3,23,27,4,0.4,0,"Chris Lindstrom","G",3.75,0.72,300.58,76,307,"2/8/1997","Boston College",330,"Jordyn Brooks","ILB",5.24,2.3,71.27,73,245,"10/21/1997","Texas Tech",3.21,25.80357,1.58,-3,-62,3,1.49,0.7260556,0,0,0,0,FALSE,326.69,-1.6,-0.21,84.68,6.36,1.26,0.8,27.16
2022092511,3302,41232,46117,"Jake Matthews",41232,"9/25/2022 6:55:27 PM",0.532635,58.08,28.36,57.67,28.02,"ATL","SEA",2,1,3,23,27,19,1.9,1,"Jake Matthews","T",0.23,1.85,254.02,77,309,"2/11/1992","Texas A&amp;M",135.18,"Uchenna Nwosu","OLB",1.48,1.62,121.91,74,251,"12/28/1996","Southern California",187.27,25.86274,-0.23,-3,-58,3,1.25,0.7339444,0,1,0,0,FALSE,6.86,-0.74,2.19,32.4,91.86,-0.04,0.07,3.85
2022092511,3302,47814,52456,"Kaleb McGary",47814,"9/25/2022 6:55:26 PM",0.990202,57.34,34.01,57.32,35,"ATL","SEA",2,1,3,23,27,9,0.9,1,"Kaleb McGary","T",1.2,1.28,5.19,78,306,"2/22/1995","Washington",327.12,"Darrell Taylor","OLB",1.01,0.78,153.83,75,253,"3/24/1997","Tennessee",89.14,30.93873,-0.5,-3,-53,3,-0.19,0.8257778,0,0,0,0,FALSE,13.33,0.19,-0.15,5.44,253.99,-0.59,0.65,37.98
2022092511,3302,53543,47871,"Drew Dalman",53543,"9/25/2022 6:55:28 PM",0.7655064,54.9,32.41,55.32,33.05,"ATL","SEA",2,1,3,23,27,16,1.6,1,"Drew Dalman","C",0.86,0.54,51.41,75,300,"","Stanford",142.02,"Cody Barton","MLB",1.12,0.88,193.65,74,237,"11/13/1996","Utah",146.94,30.87128,0.34,-1,-63,3,0.26,0.7902222,0,0,0,0,FALSE,17.93,-0.35,0.13,8.77,3.76,-0.8,0.98,13.73
2022092511,3323,47814,47871,"Kaleb McGary",47814,"9/25/2022 7:04:06 PM",0.8273452,53.72,29.79,52.9,29.68,"ATL","SEA",9,0,3,23,27,3,0.3,0,"Kaleb McGary","T",4.28,1.24,294.35,78,306,"2/22/1995","Washington",341.63,"Cody Barton","MLB",3.55,2.71,76.63,74,237,"11/13/1996","Utah",1.13,29.41292,1.47,-4,-69,3,-0.73,0.7904444,0,0,0,1,FALSE,355.7,0.43,0.24,13.57,0,0,0,0
2022092511,3356,41232,46117,"Jake Matthews",41232,"9/25/2022 7:04:49 PM",0.9264988,47.71,25.9,47.49,25,"ATL","SEA",3,0,3,23,27,16,1.6,0,"Jake Matthews","T",1.96,0.82,261.76,77,309,"2/11/1992","Texas A&amp;M",175.08,"Uchenna Nwosu","OLB",2.5,3.87,121.87,74,251,"12/28/1996","Southern California",114.6,26.31479,3.05,-3,-58,3,0.54,0.7771667,0,0,0,0,FALSE,25.23,0.1,-2.37,1.14,24.8,0.59,1.13,90.22
2022092511,3382,47814,52456,"Kaleb McGary",47814,"9/25/2022 7:05:32 PM",0.9364828,43.96,28.85,43.49,29.66,"ATL","SEA",-3,1,3,23,27,6,0.6,1,"Kaleb McGary","T",2.12,0.93,1.64,78,306,"2/22/1995","Washington",345.05,"Darrell Taylor","OLB",1.57,1.31,141.36,75,253,"3/24/1997","Tennessee",50.95,34.37993,0.38,-3,-53,3,-0.55,0.7762222,0,0,0,0,FALSE,5.39,0.1,-0.1,1.39,14.83,-0.86,0.98,16.9
2022092511,3483,52477,46135,"Damien Lewis",52477,"9/25/2022 7:08:00 PM",0.7712976,56.13,32.49,56.88,32.31,"SEA","ATL",4,0,3,23,27,17,1.7,0,"Damien Lewis","G",1.63,0.63,71.29,75,332,"3/21/1997","Louisiana State",17.49,"Lorenzo Carter","OLB",2.13,4.24,253.6,77,250,"12/10/1995","Georgia",11.38,30.31556,3.61,2,-82,3,0.5,0.9871667,0,0,0,0,FALSE,330.8,-1.42,-1.46,1.45,4.79,-0.68,-0.15,29.79
2022092511,3528,43537,52527,"Austin Blythe",43537,"9/25/2022 7:09:07 PM",0.6888396,80.94,36.8,81.55,37.12,"SEA","ATL",6,0,3,23,27,7,0.7,0,"Austin Blythe","C",4,2.46,75.86,75,300,"6/16/1992","Iowa",64.85,"Mykal Walker","ILB",2.09,3.65,271.83,75,219,"8/28/1997","Fresno State",49.3,24.40492,1.19,0,-81,3,-1.91,0.9112778,0,0,0,0,FALSE,31.62,0.51,0.55,9.31,48.09,-0.87,-1.12,25.99
2022092511,3528,54474,46135,"Charles Cross",54474,"9/25/2022 7:09:05 PM",0.9433981,78.87,34.5,78.95,35.44,"SEA","ATL",6,0,3,23,27,5,0.5,0,"Charles Cross","T",1.75,0.54,13.92,77,310,"","Mississippi State",4.61,"Lorenzo Carter","OLB",2.47,0.62,212.07,77,250,"12/10/1995","Georgia",279.6,24.21324,0.08,0,-60,3,0.72,0.8991667,0,0,0,0,FALSE,12.02,0.07,0.87,22.07,339.66,-0.3,1.22,328.67
2022092511,3528,54537,54503,"Abraham Lucas",54537,"9/25/2022 7:09:09 PM",0.7595393,82.39,35.35,82.51,34.6,"SEA","ATL",6,0,3,23,27,19,1.9,0,"Abraham Lucas","T",0.33,1.34,123.78,79,319,"","Washington State",332.26,"Arnold Ebiketie","OLB",0.48,1.57,242.66,75,256,"","Penn State",234.53,22.3921,0.23,-4,-63,3,0.15,0.6604444,0,0,0,1,FALSE,197,1.77,1.45,77.68,324.17,0.63,-0.62,86.64
2022092511,3660,41232,46117,"Jake Matthews",41232,"9/25/2022 7:15:29 PM",0.9433981,92.84,24.13,91.96,23.79,"ATL","SEA",5,0,3,23,27,15,1.5,0,"Jake Matthews","T",2.65,1.36,215.09,77,309,"2/11/1992","Texas A&amp;M",167.42,"Uchenna Nwosu","OLB",2.44,2.9,74.38,74,251,"12/28/1996","Southern California",140.07,13.53899,1.54,-3,-58,3,-0.21,0.7817222,0,0,0,0,FALSE,178.6,-0.91,-0.75,279.33,4.08,-1.09,1.2,13.03
2022092511,3660,47814,52435,"Kaleb McGary",47814,"9/25/2022 7:15:30 PM",0.976166,89.71,27.72,88.86,28.2,"ATL","SEA",5,0,3,23,27,3,0.3,0,"Kaleb McGary","T",0.98,3.37,329.27,78,306,"2/22/1995","Washington",266.38,"Jordyn Brooks","ILB",0.15,2.72,90.81,73,245,"10/21/1997","Texas Tech",333.45,17.63422,-0.65,-5,-61,3,-0.83,0.6752222,0,0,0,0,FALSE,0,0,0,0,59.74,0.12,0,6.82
2022092511,3660,53543,47871,"Drew Dalman",53543,"9/25/2022 7:15:30 PM",0.9590099,88.98,24.89,89.17,23.95,"ATL","SEA",5,0,3,23,27,5,0.5,0,"Drew Dalman","C",3.05,1.62,247.61,75,300,"","Stanford",245.16,"Cody Barton","MLB",1.36,4.08,35.99,74,237,"11/13/1996","Utah",290.47,15.36366,2.46,-1,-63,3,-1.69,0.8243333,0,0,0,0,FALSE,0.12,1.86,-2.03,4.1,5.09,0.09,0.02,12.63
2022092511,3688,41232,46117,"Jake Matthews",41232,"9/25/2022 7:16:21 PM",0.9464143,88,24.65,87.41,23.91,"ATL","SEA",5,0,3,23,27,19,1.9,0,"Jake Matthews","T",2.66,1.61,239.76,77,309,"2/11/1992","Texas A&amp;M",158.46,"Uchenna Nwosu","OLB",2.42,1.32,81.59,74,251,"12/28/1996","Southern California",115.19,14.50659,-0.29,-3,-58,3,-0.24,0.8787222,0,0,0,0,FALSE,2.95,-0.54,-0.19,2.22,41.99,-0.88,-0.72,6.55
2022092511,3688,47797,52435,"Chris Lindstrom",47797,"9/25/2022 7:16:22 PM",0.2729469,86.61,27.21,86.88,27.25,"ATL","SEA",5,0,3,23,27,6,0.6,0,"Chris Lindstrom","G",4,1.66,257.85,76,307,"2/8/1997","Boston College",180.9,"Jordyn Brooks","ILB",6.72,1.52,137.3,73,245,"10/21/1997","Texas Tech",134.01,15.95742,-0.14,-3,-62,3,2.72,0.6697222,0,0,0,0,FALSE,2.02,0.07,0.22,2.28,4.98,-0.11,0.19,39.32
2022092512,78,42474,43404,"Shaquille Mason",42474,"9/25/2022 4:26:46 PM",0.9047652,59,36.25,59.85,36.56,"TB","GB",5,0,3,12,14,5,0.5,0,"Shaquille Mason","G",2.46,0.3,22.01,73,310,"8/28/1993","Georgia Tech",29.09,"De'Vondre Campbell","ILB",4.42,1.94,248.06,76,232,"7/1/1993","Minnesota",330.93,32.13706,1.64,3,-78,3,1.96,0.7441667,0,0,0,0,FALSE,80.07,-3.85,3.02,69.97,2.82,0.27,0.15,33.77
2022092512,78,42474,47795,"Shaquille Mason",42474,"9/25/2022 4:26:45 PM",0.9167879,57.77,33.64,58.18,34.46,"TB","GB",5,0,3,12,14,20,2,0,"Shaquille Mason","G",2.71,2.84,51.46,73,310,"8/28/1993","Georgia Tech",19.72,"Rashan Gary","OLB",1.14,3.77,214.92,77,277,"12/3/1997","Michigan",216.6,31.27397,0.93,4,-33,3,-1.57,0.9081111,0,0,0,0,FALSE,193.46,1.95,-3.47,12.46,9.37,-0.25,-2.54,29.45
2022092512,99,52421,54487,"Tristan Wirfs",52421,"9/25/2022 4:27:19 PM",0.6155485,66.73,28.62,67.18,29.04,"TB","GB",4,0,3,12,14,10,1,0,"Tristan Wirfs","T",0.36,2.16,319.62,77,322,"1/24/1999","Iowa",65.91,"Quay Walker","ILB",2.01,1.88,101.76,76,240,"","Georgia",100.98,23.23857,-0.28,-1,-82,3,1.65,0.7896667,0,0,0,0,FALSE,50.03,-0.82,1.77,158.02,93.19,1.06,0.03,258.15
2022092512,99,54522,47795,"Luke Goedeke",54522,"9/25/2022 4:27:18 PM",0.4280187,63.29,26.55,63.63,26.29,"TB","GB",4,0,3,12,14,18,1.8,0,"Luke Goedeke","G",1.2,0.72,139.58,77,310,"","Central Michigan",143.06,"Rashan Gary","OLB",2.04,1.72,311.8,77,277,"12/3/1997","Michigan",133.65,22.51111,1,0,-33,3,0.84,0.9567778,0,1,0,0,FALSE,0.29,-0.21,0.54,3.98,16.86,-0.13,0.56,7.55
2022092512,120,42474,43404,"Shaquille Mason",42474,"9/25/2022 4:27:50 PM",0.62514,66.57,22.34,66.65,22.96,"TB","GB",0,1,3,12,14,5,0.5,1,"Shaquille Mason","G",1.56,1.04,81.01,73,310,"8/28/1993","Georgia Tech",218.71,"De'Vondre Campbell","ILB",4.62,3.88,217.89,76,232,"7/1/1993","Minnesota",216.41,18.73853,2.84,3,-78,3,3.06,0.7604444,0,0,0,0,FALSE,0,0,0,0,4.38,0.41,-0.14,7.02
2022092512,120,53027,42381,"Brandon Walton",53027,"9/25/2022 4:27:51 PM",0.9759098,69.16,24.32,69.84,25.02,"TB","GB",0,1,3,12,14,10,1,1,"Brandon Walton","G",2.52,0.7,22.85,77,300,"3/18/1998","Florida Atlantic",127.12,"Preston Smith","OLB",2.02,1.37,190.49,77,265,"11/17/1992","Mississippi State",134.72,19.09975,0.67,0,-35,3,-0.5,0.9313333,0,0,0,0,FALSE,98.7,-1.07,-0.23,14.87,2.47,-0.55,1.01,21.7
2022092512,120,54522,47795,"Luke Goedeke",54522,"9/25/2022 4:27:51 PM",0.990202,67.63,19.01,67.65,18.02,"TB","GB",0,1,3,12,14,3,0.3,1,"Luke Goedeke","G",2.25,1.98,144.62,77,310,"","Central Michigan",138.03,"Rashan Gary","OLB",1.56,0.33,296.89,77,277,"12/3/1997","Michigan",133.96,14.79311,-1.65,0,-33,3,-0.69,0.8459444,0,0,0,0,FALSE,1.14,-0.11,0.41,5.65,2.4,-0.36,-0.15,16.84
2022092512,194,53027,54644,"Brandon Walton",53027,"9/25/2022 4:29:49 PM",0.5787055,82,31.58,82.18,32.13,"TB","GB",6,0,3,12,14,23,2.3,0,"Brandon Walton","G",0.53,0.72,30.71,77,300,"3/18/1998","Florida Atlantic",285.8,"Kingsley Enagbare","OLB",1.19,3.82,195.37,76,270,"","South Carolina",152.1,21.33908,3.1,-1,-30,3,0.66,0.9147778,0,0,0,0,FALSE,137.68,-0.74,-1.21,7.17,180.27,-0.04,0.39,5.96
2022092512,194,54522,54487,"Luke Goedeke",54522,"9/25/2022 4:29:53 PM",0.731642,88.54,23.6,88.81,24.28,"TB","GB",6,0,3,12,14,5,0.5,0,"Luke Goedeke","G",1.59,2.17,140,77,310,"","Central Michigan",134.09,"Quay Walker","ILB",0.93,2.25,9.6,76,240,"","Georgia",106.1,15.24567,0.08,-1,-70,3,-0.66,0.7244444,0,1,0,0,FALSE,3.27,-0.19,-0.42,343.46,0.96,0.73,-0.51,27.03
2022092512,292,40057,53461,"David Bakhtiari",40057,"9/25/2022 4:35:49 PM",0.85,86.29,18.16,85.93,17.39,"GB","TB",3,0,3,12,14,15,1.5,0,"David Bakhtiari","T",2.14,0.67,202.27,76,310,"9/30/1991","Colorado",185.7,"Joe Tryon","OLB",3,2.92,32.66,77,262,"","Washington",144.17,10.57115,2.25,1,-48,3,0.86,0.9422778,0,0,0,0,FALSE,26.48,-0.32,-0.03,1.03,3.86,-0.15,0.41,2.1
2022092512,292,52600,47788,"Jon Runyan",52600,"9/25/2022 4:35:51 PM",0.5147815,84.44,20.18,84.65,19.71,"GB","TB",3,0,3,12,14,3,0.3,0,"Jon Runyan","G",1.31,2.03,277.19,77,321,"8/8/1997","Michigan",338.68,"Devin White","ILB",0.33,6.81,27.83,72,237,"2/17/1998","Louisiana State",250.67,13.12529,4.78,-5,-84,3,-0.98,0.6146667,0,0,0,0,FALSE,0,0,0,0,24.23,-0.42,0.38,6.26
2022092512,292,53491,38588,"Josh Myers",53491,"9/25/2022 4:35:49 PM",0.7955501,83.25,17.77,82.48,17.57,"GB","TB",3,0,3,12,14,9,0.9,0,"Josh Myers","C",4.69,0.85,202.94,77,312,"","Ohio State",196.35,"Lavonte David","ILB",5.58,0.9,91.92,73,233,"1/23/1990","Nebraska",169.31,10.59095,0.05,-4,-79,3,0.89,0.6167778,0,0,0,0,FALSE,1.63,-0.47,0.77,74.54,8.64,-0.29,0.92,69.06
2022092512,313,40057,53461,"David Bakhtiari",40057,"9/25/2022 4:36:26 PM",0.8122192,83.27,17.5,82.46,17.44,"GB","TB",10,0,3,12,14,10,1,0,"David Bakhtiari","T",2.67,0.81,183.99,76,310,"9/30/1991","Colorado",180.22,"Joe Tryon","OLB",2.76,2.06,51.76,77,262,"","Washington",130.41,10.43085,1.25,1,-48,3,0.09,0.7346111,0,0,0,0,FALSE,64.97,0.04,0.67,8.31,1.89,-0.29,0.01,15.34
2022092512,313,52600,47788,"Jon Runyan",52600,"9/25/2022 4:36:29 PM",0.9859513,73.55,10.41,74.3,9.77,"GB","TB",10,0,3,12,14,6,0.6,0,"Jon Runyan","G",5.24,1.11,115.95,77,321,"8/8/1997","Michigan",226.99,"Devin White","ILB",4.73,2.65,238.59,72,237,"2/17/1998","Louisiana State",230.9,7.082469,1.54,-5,-84,3,-0.51,0.6813333,0,0,0,0,FALSE,7.08,-0.92,0.73,13.35,1.93,-0.11,0.76,42
2022092512,313,53491,41915,"Josh Myers",53491,"9/25/2022 4:36:27 PM",0.5024938,82.47,18.41,82.13,18.78,"GB","TB",10,0,3,12,14,6,0.6,0,"Josh Myers","C",2.83,2.34,309.15,77,312,"","Ohio State",200.38,"Shaquil Barrett","OLB",6.01,0.85,193.34,74,250,"11/17/1992","Colorado State",178.71,12.15026,-1.49,-3,-62,3,3.18,0.6433889,0,0,0,0,FALSE,3.19,-0.29,0.69,12.56,55.19,-1.93,-0.74,254.51
2022092512,387,40057,53461,"David Bakhtiari",40057,"9/25/2022 4:38:23 PM",0.9924717,43.68,19.03,43.47,18.06,"GB","TB",4,0,3,12,14,3,0.3,0,"David Bakhtiari","T",0.9,0.92,286.8,76,310,"9/30/1991","Colorado",158.47,"Joe Tryon","OLB",1.84,3.18,63.21,77,262,"","Washington",87.51,22.45781,2.26,1,-48,3,0.94,0.7578333,0,0,0,0,FALSE,81.89,2.11,1.56,8.51,51.41,2.19,1.13,67.1
2022092512,387,47827,41915,"Elgton Jenkins",47827,"9/25/2022 4:38:23 PM",0.9693812,44.39,26.64,43.73,27.35,"GB","TB",4,0,3,12,14,3,0.3,0,"Elgton Jenkins","G",1.27,0.55,314.04,77,310,"12/26/1995","Mississippi State",191.36,"Shaquil Barrett","OLB",3.07,4.43,182.39,74,250,"11/17/1992","Colorado State",190.09,31.72936,3.88,-3,-60,3,1.8,0.7313889,0,0,0,0,FALSE,12.47,0.21,0.5,1.21,1.8,0.21,0.23,0.66
2022092512,415,40057,53461,"David Bakhtiari",40057,"9/25/2022 4:39:01 PM",0.8089499,39.75,15.91,38.95,15.79,"GB","TB",0,1,3,12,14,24,2.4,1,"David Bakhtiari","T",3.78,2.12,193.17,76,310,"9/30/1991","Colorado",171.33,"Joe Tryon","OLB",3.45,0.72,75.34,77,262,"","Washington",147.81,17.97043,-1.4,1,-48,3,-0.33,0.6546111,0,0,0,0,FALSE,20.4,-1.87,1.83,13.73,20.02,-2.49,0.42,82.85
2022092512,415,52600,38588,"Jon Runyan",52600,"9/25/2022 4:39:02 PM",0.884138,39.08,15.55,38.44,16.16,"GB","TB",0,1,3,12,14,6,0.6,1,"Jon Runyan","G",1.3,1.53,47.34,77,321,"8/8/1997","Michigan",154.39,"Lavonte David","ILB",2.22,3.49,290.47,73,233,"1/23/1990","Nebraska",124.43,22.16579,1.96,-4,-88,3,0.92,0.6492778,0,0,0,0,FALSE,0.69,0.83,0.26,15.41,29.8,2.11,0.07,107.84
2022092512,415,52600,41915,"Jon Runyan",52600,"9/25/2022 4:39:02 PM",0.9269844,39.08,15.55,39.4,16.42,"GB","TB",0,1,3,12,14,24,2.4,1,"Jon Runyan","G",1.3,1.53,47.34,77,321,"8/8/1997","Michigan",154.39,"Shaquil Barrett","OLB",4.54,4.18,163.51,74,250,"11/17/1992","Colorado State",157.68,19.52772,2.65,-3,-71,3,3.24,0.6453889,0,0,0,0,FALSE,5.03,-0.43,0.91,3.47,20.54,0.92,1.3,267.49
2022092512,470,40057,47890,"David Bakhtiari",40057,"9/25/2022 4:40:27 PM",0.813941,23.18,24.89,22.82,24.16,"GB","TB",-2,1,3,12,14,11,1.1,1,"David Bakhtiari","T",1.97,0.22,213.92,76,310,"9/30/1991","Colorado",181.62,"Anthony Nelson","OLB",1.33,3.74,53.79,79,272,"3/4/1997","Iowa",145.2,46.42596,3.52,3,-38,3,-0.64,0.8896111,0,0,0,0,FALSE,59.12,0.32,-0.1,0.24,27.74,0.8,1.39,2.01
2022092512,470,47827,43354,"Elgton Jenkins",47827,"9/25/2022 4:40:26 PM",0.9885848,23.02,32.94,22.04,32.81,"GB","TB",-2,1,3,12,14,10,1,1,"Elgton Jenkins","G",1.94,1.98,234.89,77,310,"12/26/1995","Mississippi State",212.22,"Carl Nassib","OLB",2.89,0.77,101.67,79,275,"4/12/1993","Penn State",159.61,54.9235,-1.21,2,-35,3,0.95,0.7401111,0,0,0,0,FALSE,4.56,-0.08,0.59,3.23,0.29,0.47,-0.92,22.6
2022092512,620,42474,54487,"Shaquille Mason",42474,"9/25/2022 4:47:20 PM",0.9667471,23.28,27.85,24.03,28.46,"TB","GB",0,1,3,12,14,17,1.7,1,"Shaquille Mason","G",0.5,2.2,153.33,73,310,"8/28/1993","Georgia Tech",61.31,"Quay Walker","ILB",2.46,1.6,271.06,76,240,"","Georgia",271.14,50.5814,-0.6,3,-70,3,1.96,0.6540556,0,0,0,0,FALSE,41.61,-2.02,-0.35,51.32,232.07,0.07,-1.43,60.17
2022092512,620,53027,47795,"Brandon Walton",53027,"9/25/2022 4:47:18 PM",0.6258594,19.27,34.09,19.41,34.7,"TB","GB",0,1,3,12,14,8,0.8,1,"Brandon Walton","G",0.75,2.01,337.95,77,300,"3/18/1998","Florida Atlantic",285.5,"Rashan Gary","OLB",2.84,3.75,195.34,77,277,"12/3/1997","Michigan",267.4,61.12487,1.74,0,-23,3,2.09,0.7922778,0,0,0,0,FALSE,6.62,0.51,-1.04,5.35,0,0,0,0
2022092512,620,53524,43404,"Robert Hainsey",53524,"9/25/2022 4:47:19 PM",0.884138,20.07,28.65,19.43,29.26,"TB","GB",0,1,3,12,14,5,0.5,1,"Robert Hainsey","C",1.81,0.57,233.5,77,295,"","Notre Dame",289.55,"De'Vondre Campbell","ILB",0.3,2.04,10.77,76,232,"7/1/1993","Minnesota",208.07,56.38585,1.47,-1,-63,3,-1.51,0.7626111,0,0,0,1,FALSE,59.71,0.05,0.02,4.6,3.15,-0.28,0.65,8.34
2022092512,713,47827,41915,"Elgton Jenkins",47827,"9/25/2022 4:52:38 PM",0.7602631,80.9,37.77,80.28,37.33,"GB","TB",3,0,3,12,14,11,1.1,0,"Elgton Jenkins","G",3.44,2.47,299.01,77,310,"12/26/1995","Mississippi State",334.73,"Shaquil Barrett","OLB",4.2,2.62,48.23,74,250,"11/17/1992","Colorado State",359.94,27.89808,0.15,-3,-60,3,0.76,0.6067778,0,0,0,0,FALSE,64.55,-2.82,-1.99,183.97,0.3,-0.07,-0.82,244.76
2022092512,713,47827,47788,"Elgton Jenkins",47827,"9/25/2022 4:52:38 PM",0.9433981,80.46,38.94,79.52,39.02,"GB","TB",3,0,3,12,14,8,0.8,0,"Elgton Jenkins","G",2.74,1.98,301.53,77,310,"12/26/1995","Mississippi State",342.41,"Devin White","ILB",5.02,2.41,79.66,72,237,"2/17/1998","Louisiana State",3.52,28.96347,0.43,-5,-73,3,2.28,0.7673889,0,0,0,0,FALSE,331.67,-3.51,-1.07,182.94,11.7,0.98,-1.28,236.44
2022092512,713,48181,53461,"Yosuah Nijman",48181,"9/25/2022 4:52:38 PM",0.7433034,82.27,30.62,82.97,30.37,"GB","TB",3,0,3,12,14,9,0.9,0,"Yosuah Nijman","T",4.65,0.54,120.51,79,314,"1/2/1996","Virginia Tech",359.81,"Joe Tryon","OLB",6.49,4.07,8.28,77,262,"","Washington",357.62,21.5977,3.53,-2,-52,3,1.84,0.6235,0,0,0,0,FALSE,25.02,0.91,-0.98,333.6,7.62,1.02,1.01,3.1
2022092512,713,53491,38588,"Josh Myers",53491,"9/25/2022 4:52:40 PM",0.7571658,77.86,44.43,77.44,45.06,"GB","TB",3,0,3,12,14,5,0.5,0,"Josh Myers","C",2.86,2.42,347.36,77,312,"","Ohio State",333.7,"Lavonte David","ILB",4.09,1.51,102.56,73,233,"1/23/1990","Nebraska",0.83,30.92845,-0.91,-4,-79,3,1.23,0.64,0,0,0,0,FALSE,5.27,-0.67,0.51,125.65,7.17,-1.51,-0.51,328.75
2022092512,842,47827,43354,"Elgton Jenkins",47827,"9/25/2022 5:02:53 PM",0.9254188,62.08,26.83,61.16,26.73,"GB","TB",3,0,3,12,14,14,1.4,0,"Elgton Jenkins","G",1.12,1.02,231.35,77,310,"12/26/1995","Mississippi State",121.71,"Carl Nassib","OLB",1.46,2.12,17.54,79,275,"4/12/1993","Penn State",95.12,23.41511,1.1,2,-35,3,0.34,0.8121667,1,0,0,0,FALSE,1.14,-0.21,-0.21,5.83,0,0,0,0
2022092512,842,47827,47788,"Elgton Jenkins",47827,"9/25/2022 5:02:52 PM",0.8485281,60.58,27.36,61.42,27.48,"GB","TB",3,0,3,12,14,12,1.2,0,"Elgton Jenkins","G",1.75,2.52,87.67,77,310,"12/26/1995","Mississippi State",70.72,"Devin White","ILB",1.02,1.71,280.73,72,237,"2/17/1998","Louisiana State",185.57,23.47805,-0.81,-5,-73,3,-0.73,0.9274444,0,0,0,0,FALSE,13.79,0.14,-0.66,9.48,44.69,-0.23,-1.1,52.18
2022092512,842,52600,47890,"Jon Runyan",52600,"9/25/2022 5:02:51 PM",0.9263369,58.35,29.08,59.01,29.73,"GB","TB",3,0,3,12,14,5,0.5,0,"Jon Runyan","G",2.7,0.8,64.74,77,321,"8/8/1997","Michigan",358.35,"Anthony Nelson","OLB",2.6,3.05,215.8,79,272,"3/4/1997","Iowa",323.81,27.14012,2.25,2,-49,3,-0.1,0.8392222,0,0,0,0,FALSE,5.12,0.15,-0.42,1.58,349.78,0.26,0.25,31.79
2022092512,892,47827,43354,"Elgton Jenkins",47827,"9/25/2022 5:04:10 PM",0.9773945,60.21,21.86,61.13,21.53,"GB","TB",3,0,3,12,14,16,1.6,0,"Elgton Jenkins","G",1.95,0.7,130.26,77,310,"12/26/1995","Mississippi State",189.78,"Carl Nassib","OLB",2.34,1.09,294,79,275,"4/12/1993","Penn State",229.23,18.34418,0.39,2,-35,3,0.39,0.9096667,0,0,0,0,FALSE,70.05,-0.89,-0.03,0.64,12.78,0.05,0.43,22.73
2022092512,892,48181,47890,"Yosuah Nijman",48181,"9/25/2022 5:04:12 PM",0.8602325,63.21,22.43,62.35,22.45,"GB","TB",3,0,3,12,14,6,0.6,0,"Yosuah Nijman","T",4.22,3.27,325.15,79,314,"1/2/1996","Virginia Tech",165.02,"Anthony Nelson","OLB",4.22,2.67,129.55,79,272,"3/4/1997","Iowa",148.19,20.62989,-0.6,0,-42,3,0,0.9133333,1,0,0,0,FALSE,2.3,-0.32,0.24,2.86,0.01,-0.28,-0.01,0
2022092512,892,53571,38588,"Royce Newman",53571,"9/25/2022 5:04:12 PM",0.5124451,64.46,17.88,64.97,17.83,"GB","TB",3,0,3,12,14,20,2,0,"Royce Newman","T",3.39,2.22,82.13,77,305,"","Mississippi",146.13,"Lavonte David","ILB",3.72,3.38,287.92,73,233,"1/23/1990","Nebraska",138.75,14.61453,1.16,-4,-72,3,0.33,0.8567222,0,0,0,0,FALSE,35.06,-1.59,0.17,19.65,24.38,-0.96,-0.33,7.65
2022092512,944,47827,41915,"Elgton Jenkins",47827,"9/25/2022 5:06:38 PM",0.9533625,71.11,25.24,71.03,24.29,"GB","TB",2,1,3,12,14,6,0.6,1,"Elgton Jenkins","G",2.41,1.71,116.37,77,310,"12/26/1995","Mississippi State",141.69,"Shaquil Barrett","OLB",3.55,2.84,264.27,74,250,"11/17/1992","Colorado State",277.66,18.76328,1.13,-3,-60,3,1.14,0.8216667,0,0,0,0,FALSE,3.24,-1.65,0.6,18.6,13.85,0.78,0.05,17.42
2022092512,944,47827,47788,"Elgton Jenkins",47827,"9/25/2022 5:06:40 PM",0.9946356,71.06,15.43,72.03,15.21,"GB","TB",2,1,3,12,14,3,0.3,1,"Elgton Jenkins","G",5.3,2.67,145.1,77,310,"12/26/1995","Mississippi State",174.54,"Devin White","ILB",3.22,6.17,305.28,72,237,"2/17/1998","Louisiana State",233.14,11.87606,3.5,-5,-73,3,-2.08,0.8898889,1,0,0,0,FALSE,0,0,0,0,4.61,0.05,0.47,8.34
